OrderNumber,QuantityOrdered,PriceEach,OrderLineNumber,Sales,Exact Sales,Status,QTR_ID,DAY_ID,MONTH_ID,YEAR_ID,ProductCode,CustomerName,Phone,AddressLine1,City,PostalCode,Country,Territory,Branch,CostPrice,ProductLine,MSRP,ContactName,Total Profit,Discount,Discount Rate
10386,37,93.01,5,3441.37,3441.3700000000003,Resolved,1,1,3,2024,S18_3029,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,60.4565,Ships,86,Diego Freyre,1204.4795000000001,-7.010000000000005,-8.151162790697681
10386,22,57.55,6,1266.1,1266.1,Resolved,1,1,3,2024,S18_3856,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,37.4075,Vintage Cars,105,Diego Freyre,443.135,47.45,45.19047619047619
10386,25,54.57,7,1364.25,1364.25,Resolved,1,1,3,2024,S18_1662,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,35.4705,Planes,157,Diego Freyre,477.48749999999995,102.43,65.24203821656052
10386,50,63.34,8,3167.0,3167.0,Resolved,1,1,3,2024,S24_4278,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,41.171,Planes,72,Diego Freyre,1108.4500000000003,8.659999999999997,12.027777777777773
10386,35,63.76,9,2231.6,2231.6,Resolved,1,1,3,2024,S24_3420,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,41.444,Vintage Cars,65,Diego Freyre,781.0599999999998,1.240000000000002,1.9076923076923107
10386,37,100.0,10,5017.57,3700.0,Resolved,1,1,3,2024,S700_2610,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,65.0,Ships,72,Diego Freyre,1295.0,-28.0,-38.88888888888889
10386,33,41.71,11,1376.43,1376.43,Resolved,1,1,3,2024,S24_1785,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,27.1115,Planes,109,Diego Freyre,481.75050000000005,67.28999999999999,61.733944954128425
10386,41,73.32,12,3006.12,3006.12,Resolved,1,1,3,2024,S24_3949,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,47.658,Planes,68,Diego Freyre,1052.1419999999996,-5.319999999999993,-7.823529411764696
10386,29,85.76,13,2487.04,2487.04,Resolved,1,1,3,2024,S700_2047,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,55.744,Ships,90,Diego Freyre,870.4640000000002,4.239999999999995,4.711111111111106
10386,37,83.84,14,3102.08,3102.08,Resolved,1,1,3,2024,S700_2466,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,54.496,Planes,99,Diego Freyre,1085.728,15.159999999999997,15.31313131313131
10386,44,86.4,15,3801.6,3801.6000000000004,Resolved,1,1,3,2024,S700_4002,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,56.16,Planes,74,Diego Freyre,1330.5600000000004,-12.400000000000006,-16.756756756756765
10386,50,87.15,16,4357.5,4357.5,Resolved,1,1,3,2024,S72_1253,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,56.6475,Planes,49,Diego Freyre,1525.1250000000002,-38.150000000000006,-77.85714285714288
10386,32,94.34,17,3018.88,3018.88,Resolved,1,1,3,2024,S700_3167,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,61.321,Planes,80,Diego Freyre,1056.6080000000002,-14.340000000000003,-17.925000000000004
10386,21,74.77,18,1570.17,1570.1699999999998,Resolved,1,1,3,2024,S18_2581,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,48.6005,Planes,84,Diego Freyre,549.5595,9.230000000000004,10.988095238095243
10387,44,94.9,1,4175.6,4175.6,Shipped,1,2,3,2024,S32_1374,Dragon Souveniers  Ltd.,+65 221 7555,Bronz Sok.  Bronz Apt. 3/6 Tesvikiye,Singapore,79903,Singapore,Japan,Bergenville,61.685,Motorcycles,99,Eric Natividad,1461.46,4.099999999999994,4.141414141414136
10388,27,100.0,1,3211.38,2700.0,Shipped,1,3,3,2024,S50_1341,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Bergenville,65.0,Vintage Cars,43,Violeta Benitez,945.0,-57.0,-132.5581395348837
10388,46,100.0,2,10066.6,4600.0,Shipped,1,3,3,2024,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Geiselweg,65.0,Planes,91,Violeta Benitez,1610.0,-9.0,-9.89010989010989
10388,50,100.0,3,7154.5,5000.0,Shipped,1,3,3,2024,S700_2834,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Geiselweg,65.0,Planes,118,Violeta Benitez,1750.0,18.0,15.254237288135593
10388,42,76.36,4,3207.12,3207.12,Shipped,1,3,3,2024,S10_1678,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Bergenville,49.634,Motorcycles,95,Violeta Benitez,1122.492,18.64,19.621052631578948
10388,50,44.51,5,2225.5,2225.5,Shipped,1,3,3,2024,S10_2016,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Skates Road,28.9315,Motorcycles,118,Violeta Benitez,778.925,73.49000000000001,62.27966101694916
10388,44,100.0,6,5951.44,4400.0,Shipped,1,3,3,2024,S12_2823,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Bergenville,65.0,Motorcycles,150,Violeta Benitez,1540.0,50.0,33.33333333333333
10388,21,86.77,7,1822.17,1822.1699999999998,Shipped,1,3,3,2024,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Skates Road,56.4005,Motorcycles,193,Violeta Benitez,637.7594999999999,106.23,55.04145077720207
10388,35,100.0,8,3918.95,3500.0,Shipped,1,3,3,2024,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,NorthA,Bergenville,65.0,Vintage Cars,68,Violeta Benitez,1225.0,-32.0,-47.05882352941176
10389,45,100.0,1,4597.65,4500.0,Shipped,1,3,3,2024,S24_1578,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Motorcycles,112,Maria Larsson,1575.0,12.0,10.714285714285714
10389,49,81.4,2,3988.6,3988.6000000000004,Shipped,1,3,3,2024,S24_2000,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,52.91,Motorcycles,76,Maria Larsson,1396.0100000000004,-5.400000000000006,-7.105263157894743
10389,49,79.22,3,3881.78,3881.7799999999997,Shipped,1,3,3,2024,S18_1889,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,51.493,Classic Cars,77,Maria Larsson,1358.6229999999998,-2.219999999999999,-2.8831168831168816
10389,26,99.04,4,2575.04,2575.04,Shipped,1,3,3,2024,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,64.376,Classic Cars,194,Maria Larsson,901.264,94.96,48.94845360824742
10389,39,100.0,5,6981.0,3900.0,Shipped,1,3,3,2024,S18_2625,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Motorcycles,60,Maria Larsson,1365.0,-40.0,-66.66666666666666
10389,25,72.38,6,1809.5,1809.5,Shipped,1,3,3,2024,S12_3380,Scandinavian Gift Ideas,0695-34 6555,kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,47.047,Classic Cars,117,Maria Larsson,633.3249999999999,44.620000000000005,38.136752136752136
10389,36,70.26,7,2529.36,2529.36,Shipped,1,3,3,2024,S12_3990,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Skates Road,45.669,Classic Cars,79,Maria Larsson,885.2760000000003,8.739999999999995,11.0632911392405
10389,47,100.0,8,5243.79,4700.0,Shipped,1,3,3,2024,S12_4675,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Bergenville,65.0,Classic Cars,115,Maria Larsson,1645.0,15.0,13.043478260869565
10390,50,100.0,1,7397.0,5000.0,Shipped,1,4,3,2024,S18_3482,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Geiselweg,65.0,Classic Cars,146,Valarie Nelson,1750.0,46.0,31.506849315068493
10390,36,100.0,2,5079.96,3600.0,Shipped,1,4,3,2024,S18_3782,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Motorcycles,62,Valarie Nelson,1260.0,-38.0,-61.29032258064516
10390,49,100.0,3,6862.94,4900.0,Shipped,1,4,3,2024,S18_4721,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,148,Valarie Nelson,1715.0,48.0,32.432432432432435
10390,35,65.13,4,2279.55,2279.5499999999997,Shipped,1,4,3,2024,S24_2360,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,42.3345,Motorcycles,69,Valarie Nelson,797.8424999999999,3.8700000000000045,5.608695652173919
10390,37,100.0,5,4894.73,3700.0,Shipped,1,4,3,2024,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,37,Valarie Nelson,1295.0,-63.0,-170.27027027027026
10390,46,52.84,6,2430.64,2430.6400000000003,Shipped,1,4,3,2024,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,34.346,Classic Cars,61,Valarie Nelson,850.7240000000003,8.159999999999997,13.377049180327862
10390,26,78.11,7,2030.86,2030.86,Shipped,1,4,3,2024,S18_2795,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,50.7715,Vintage Cars,168,Valarie Nelson,710.8009999999999,89.89,53.50595238095238
10390,45,100.0,8,6763.05,4500.0,Shipped,1,4,3,2024,S24_3856,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,140,Valarie Nelson,1575.0,40.0,28.57142857142857
10390,40,100.0,9,5491.6,4000.0,Shipped,1,4,3,2024,S18_3278,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,80,Valarie Nelson,1400.0,-20.0,-25.0
10390,30,82.42,10,2472.6,2472.6,Shipped,1,4,3,2024,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,53.573,Classic Cars,80,Valarie Nelson,865.4100000000001,-2.4200000000000017,-3.025000000000002
10390,41,44.56,11,1826.96,1826.96,Shipped,1,4,3,2024,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,28.964,Motorcycles,40,Valarie Nelson,639.4360000000001,-4.560000000000002,-11.400000000000006
10390,45,48.98,12,2204.1,2204.1,Shipped,1,4,3,2024,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,31.837,Motorcycles,102,Valarie Nelson,771.4349999999998,53.02,51.980392156862756
10390,22,100.0,13,3491.18,2200.0,Shipped,1,4,3,2024,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Motorcycles,81,Valarie Nelson,770.0,-19.0,-23.456790123456788
10390,36,93.77,14,3375.72,3375.72,Shipped,1,4,3,2024,S18_1129,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,60.9505,Classic Cars,141,Valarie Nelson,1181.502,47.230000000000004,33.49645390070922
10390,34,43.05,15,1463.7,1463.6999999999998,Shipped,1,4,3,2024,S18_1984,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,27.9825,Classic Cars,142,Valarie Nelson,512.2949999999998,98.95,69.6830985915493
10390,31,98.99,16,3068.69,3068.69,Shipped,1,4,3,2024,S18_2325,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,64.3435,Vintage Cars,127,Valarie Nelson,1074.0414999999996,28.010000000000005,22.055118110236226
10391,24,100.0,1,4042.08,2400.0,Shipped,1,9,3,2024,S24_2022,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Vintage Cars,44,Anna O Hara,840.0,-56.0,-127.27272727272727
10391,35,100.0,2,5548.9,3500.0,Shipped,1,9,3,2024,S18_1342,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Vintage Cars,102,Anna O Hara,1225.0,2.0,1.9607843137254901
10391,42,100.0,3,4998.0,4200.0,Shipped,1,9,3,2024,S18_1367,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Bergenville,65.0,Vintage Cars,53,Anna O Hara,1470.0,-47.0,-88.67924528301887
10391,24,100.0,4,2416.56,2400.0,Shipped,1,9,3,2024,S10_1949,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,65.0,Classic Cars,214,Anna O Hara,840.0,114.0,53.271028037383175
10391,44,38.5,5,1694.0,1694.0,Shipped,1,9,3,2024,S18_2432,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,25.025,Trucks and Buses,60,Anna O Hara,592.9000000000001,21.5,35.833333333333336
10391,32,45.25,6,1448.0,1448.0,Shipped,1,9,3,2024,S18_2949,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,29.4125,Vintage Cars,101,Anna O Hara,506.79999999999995,55.75,55.1980198019802
10391,37,46.9,7,1735.3,1735.3,Shipped,1,9,3,2024,S10_4962,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,30.485,Classic Cars,147,Anna O Hara,607.355,100.1,68.09523809523809
10391,33,100.0,8,8344.71,3300.0,Shipped,1,9,3,2024,S24_1937,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Geiselweg,65.0,Vintage Cars,33,Anna O Hara,1155.0,-67.0,-203.03030303030303
10391,39,63.2,9,2464.8,2464.8,Shipped,1,9,3,2024,S12_1666,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,41.08,Trucks and Buses,136,Anna O Hara,862.6800000000002,72.8,53.529411764705884
10391,29,85.1,10,2467.9,2467.8999999999996,Shipped,1,9,3,2024,S18_1097,Anna s Decorations  Ltd,02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,Skates Road,55.315,Trucks and Buses,116,Anna O Hara,863.7649999999999,30.900000000000006,26.637931034482765
10392,36,100.0,1,4035.96,3600.0,Shipped,1,10,3,2024,S18_3320,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Bergenville,65.0,Vintage Cars,99,Roland Mendel,1260.0,-1.0,-1.0101010101010102
10392,29,86.92,2,2520.68,2520.68,Shipped,1,10,3,2024,S18_3136,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Skates Road,56.498,Vintage Cars,104,Roland Mendel,882.2380000000002,17.08,16.42307692307692
10392,37,59.96,3,2218.52,2218.52,Shipped,1,10,3,2024,S18_2957,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Skates Road,38.974,Vintage Cars,62,Roland Mendel,776.4820000000002,2.039999999999999,3.29032258064516
10394,37,100.0,1,6376.58,3700.0,Shipped,1,15,3,2024,S18_4027,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,65.0,Classic Cars,143,Diego Freyre,1295.0,43.0,30.069930069930066
10394,31,50.29,2,1558.99,1558.99,Shipped,1,15,3,2024,S24_1444,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,32.6885,Classic Cars,57,Diego Freyre,545.6465000000001,6.710000000000001,11.771929824561406
10394,36,62.77,3,2259.72,2259.7200000000003,Shipped,1,15,3,2024,S32_2509,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,40.8005,Trucks and Buses,54,Diego Freyre,790.9020000000002,-8.770000000000003,-16.240740740740748
10394,30,60.28,4,1808.4,1808.4,Shipped,1,15,3,2024,S32_3207,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,39.182,Trains,62,Diego Freyre,632.9399999999999,1.7199999999999989,2.7741935483870948
10394,22,100.0,5,3353.02,2200.0,Shipped,1,15,3,2024,S18_3232,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,65.0,Classic Cars,169,Diego Freyre,770.0,69.0,40.828402366863905
10394,46,38.9,6,1789.4,1789.3999999999999,Shipped,1,15,3,2024,S24_2840,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Skates Road,25.285,Classic Cars,35,Diego Freyre,626.29,-3.8999999999999986,-11.142857142857139
10394,37,100.0,7,5207.75,3700.0,Shipped,1,15,3,2024,S24_4048,Euro Shopping Channel,(91) 555 94 44,C/ Moralzarzal  86,Madrid,28034,Spain,EMEA,Bergenville,65.0,Classic Cars,118,Diego Freyre,1295.0,18.0,15.254237288135593
10395,33,69.12,1,2280.96,2280.96,Shipped,1,17,3,2024,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Skates Road,44.928,Classic Cars,207,Daniel Da Cunha,798.3360000000002,137.88,66.6086956521739
10395,32,100.0,2,3370.56,3200.0,Shipped,1,17,3,2024,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Bergenville,65.0,Classic Cars,136,Daniel Da Cunha,1120.0,36.0,26.47058823529412
10395,45,100.0,3,8977.05,4500.0,Shipped,1,17,3,2024,S50_1514,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Geiselweg,65.0,Trains,58,Daniel Da Cunha,1575.0,-42.0,-72.41379310344827
10395,46,100.0,4,5692.96,4600.0,Shipped,1,17,3,2024,S50_1392,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,EMEA,Bergenville,65.0,Trucks and Buses,115,Daniel Da Cunha,1610.0,15.0,13.043478260869565
10396,39,66.67,1,2600.13,2600.13,Shipped,1,23,3,2024,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,43.3355,Ships,66,Valarie Nelson,910.0455,-0.6700000000000017,-1.0151515151515178
10396,33,100.0,2,5273.73,3300.0,Shipped,1,23,3,2024,S18_3140,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Vintage Cars,136,Valarie Nelson,1155.0,36.0,26.47058823529412
10396,33,100.0,3,6109.29,3300.0,Shipped,1,23,3,2024,S12_3891,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Classic Cars,173,Valarie Nelson,1155.0,73.0,42.19653179190752
10396,24,89.75,4,2154.0,2154.0,Shipped,1,23,3,2024,S18_3259,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,58.3375,Trains,100,Valarie Nelson,753.9000000000001,10.25,10.25
10396,45,100.0,5,4739.4,4500.0,Shipped,1,23,3,2024,S18_4522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Vintage Cars,87,Valarie Nelson,1575.0,-13.0,-14.942528735632186
10396,49,100.0,6,5720.75,4900.0,Shipped,1,23,3,2024,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,65.0,Ships,122,Valarie Nelson,1715.0,22.0,18.0327868852459
10396,27,83.2,7,2246.4,2246.4,Shipped,1,23,3,2024,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Skates Road,54.08,Vintage Cars,88,Valarie Nelson,786.2400000000001,4.799999999999997,5.4545454545454515
10396,37,90.57,8,3351.09,3351.0899999999997,Shipped,1,23,3,2024,S24_3816,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,NorthA,Bergenville,58.8705,Vintage Cars,83,Valarie Nelson,1172.8814999999997,-7.569999999999993,-9.120481927710836
10397,34,62.24,1,2116.16,2116.16,Shipped,1,28,3,2024,S72_3212,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,EMEA,Skates Road,40.456,Ships,54,Annette Roulet,740.656,-8.240000000000002,-15.259259259259265
10397,36,100.0,2,3789.72,3600.0,Shipped,1,28,3,2024,S700_3962,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,EMEA,Bergenville,65.0,Ships,99,Annette Roulet,1260.0,-1.0,-1.0101010101010102
10397,48,100.0,3,5192.64,4800.0,Shipped,1,28,3,2024,S700_3505,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,EMEA,Bergenville,65.0,Ships,100,Annette Roulet,1680.0,0.0,0.0
10397,22,66.5,4,1463.0,1463.0,Shipped,1,28,3,2024,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,EMEA,Skates Road,43.225,Ships,72,Annette Roulet,512.05,5.5,7.638888888888889
10397,32,80.55,5,2577.6,2577.6,Shipped,1,28,3,2024,S700_1938,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,EMEA,Skates Road,52.3575,Ships,86,Annette Roulet,902.1599999999999,5.450000000000003,6.337209302325585
10398,34,40.22,1,1367.48,1367.48,Shipped,1,30,3,2024,S72_1253,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,26.143,Planes,49,Paul Henriot,478.61799999999994,8.780000000000001,17.918367346938776
10398,41,68.24,2,2797.84,2797.8399999999997,Shipped,1,30,3,2024,S24_3949,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,44.356,Planes,68,Paul Henriot,979.2439999999997,-0.23999999999999488,-0.3529411764705807
10398,28,57.55,3,1611.4,1611.3999999999999,Shipped,1,30,3,2024,S24_2841,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,37.4075,Planes,68,Paul Henriot,563.99,10.450000000000003,15.367647058823533
10398,22,67.41,4,1483.02,1483.02,Shipped,1,30,3,2024,S32_4289,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,43.8165,Vintage Cars,68,Paul Henriot,519.057,0.5900000000000034,0.8676470588235344
10398,49,36.66,5,1796.34,1796.34,Shipped,1,30,3,2024,S50_1341,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,23.829,Vintage Cars,43,Paul Henriot,628.7189999999998,6.340000000000003,14.744186046511636
10398,47,87.69,6,4121.43,4121.43,Shipped,1,30,3,2024,S700_1691,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,56.9985,Planes,91,Paul Henriot,1442.5004999999999,3.3100000000000023,3.63736263736264
10398,36,100.0,7,3910.32,3600.0,Shipped,1,30,3,2024,S700_2047,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,65.0,Ships,90,Paul Henriot,1260.0,-10.0,-11.11111111111111
10398,22,86.76,8,1908.72,1908.72,Shipped,1,30,3,2024,S700_2466,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,56.394,Planes,99,Paul Henriot,668.0520000000001,12.239999999999995,12.363636363636358
10398,23,100.0,9,2810.83,2300.0,Shipped,1,30,3,2024,S700_2834,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,65.0,Planes,118,Paul Henriot,805.0,18.0,15.254237288135593
10398,29,65.6,10,1902.4,1902.3999999999999,Shipped,1,30,3,2024,S700_3167,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,42.64,Planes,80,Paul Henriot,665.8399999999998,14.400000000000006,18.000000000000007
10398,33,100.0,11,4215.09,3300.0,Shipped,1,30,3,2024,S18_1662,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,65.0,Planes,157,Paul Henriot,1155.0,57.0,36.30573248407643
10398,36,87.36,12,3144.96,3144.96,Shipped,1,30,3,2024,S700_4002,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,56.784,Planes,74,Paul Henriot,1100.736,-13.36,-18.054054054054053
10398,34,71.67,13,2436.78,2436.78,Shipped,1,30,3,2024,S24_3420,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,46.5855,Vintage Cars,65,Paul Henriot,852.8729999999999,-6.670000000000002,-10.261538461538464
10398,45,78.25,14,3521.25,3521.25,Shipped,1,30,3,2024,S24_4278,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,50.8625,Planes,72,Paul Henriot,1232.4375000000002,-6.25,-8.680555555555555
10398,34,76.88,15,2613.92,2613.92,Shipped,1,30,3,2024,S18_2581,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Skates Road,49.972,Planes,84,Paul Henriot,914.8719999999998,7.1200000000000045,8.476190476190482
10398,43,100.0,16,5552.16,4300.0,Shipped,1,30,3,2024,S24_1785,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,65.0,Planes,109,Paul Henriot,1505.0,9.0,8.256880733944955
10398,45,100.0,17,4811.85,4500.0,Shipped,1,30,3,2024,S18_3856,Reims Collectables,26.47.1555,59 rue de l Abbaye,Reims,51100,France,EMEA,Bergenville,65.0,Vintage Cars,105,Paul Henriot,1575.0,5.0,4.761904761904762
